gvkey,firm_name,patent_count,candidate_rank,candidate_cik,candidate_ticker,candidate_sec_name,candidate_exchange,candidate_method,candidate_score,ticker_hint
006304,KLA,2401,1,0000319201,KLAC,KLA CORP,Nasdaq,exact_normalized_name,1.0,
006304,KLA,2401,2,0002003292,KLAR,Klarna Group plc,NYSE,fuzzy_name,0.9,
006304,KLA,2401,3,0001835830,KVYO,"Klaviyo, Inc.",NYSE,fuzzy_name,0.9,
009203,ROCKWELLAUTOMATIONTECH,2366,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
009203,ROCKWELLAUTOMATIONTECH,2366,2,0001024478,ROK,"ROCKWELL AUTOMATION, INC",NYSE,fuzzy_name,0.878048780487805,
010873,UNIROYAL,2340,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
027794,CREE,2321,1,0001544379,SCRNY,"SCREEN Holdings Co., Ltd./ADR",OTC,fuzzy_name,0.9,
064766,RAMBUS,2214,1,0000917273,RMBS,RAMBUS INC,Nasdaq,exact_normalized_name,1.0,
102450,NINTENDO,2211,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
102450,NINTENDO,2211,2,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
002410,BPAMOCO,2203,1,0000313807,BP,BP PLC,NYSE,fuzzy_name,0.9,
114524,EBAY,2154,1,0001065088,EBAY,EBAY INC,Nasdaq,exact_normalized_name,1.0,
157855,SALESFORCE,2107,1,0001108524,CRM,"Salesforce, Inc.",NYSE,exact_normalized_name,1.0,
157855,SALESFORCE,2107,2,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,
007116,MATTEL,2085,1,0000063276,MAT,MATTEL INC /DE/,Nasdaq,fuzzy_name,0.9,
005764,HUBBELL,2071,1,0000048898,HUBB,HUBBELL INC,NYSE,exact_normalized_name,1.0,
005764,HUBBELL,2071,2,0000940942,HUBG,"Hub Group, Inc.",Nasdaq,fuzzy_name,0.9,
061591,NETAPP,2043,1,0001002047,NTAP,"NetApp, Inc.",Nasdaq,exact_normalized_name,1.0,
008543,PHILIPMORRIS,2039,1,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9,
016477,LEAR,2001,1,0000842162,LEA,LEAR CORP,NYSE,exact_normalized_name,1.0,
016477,LEAR,2001,2,0001963088,ATCH,"AtlasClear Holdings, Inc.",NYSE,fuzzy_name,0.9,
016477,LEAR,2001,3,0001334978,CCO,"Clear Channel Outdoor Holdings, Inc.",NYSE,fuzzy_name,0.9,
016477,LEAR,2001,4,0001856314,YOU,"Clear Secure, Inc.",NYSE,fuzzy_name,0.9,
016477,LEAR,2001,5,0000796505,CLFD,"Clearfield, Inc.",Nasdaq,fuzzy_name,0.9,
006100,INTERDIGITALTECH,2000,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
003460,CONTINENTALELEC,1987,1,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,
003460,CONTINENTALELEC,1987,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
009967,ERSQUIBBANDSONS,1973,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
012384,SHELLOIL,1969,1,0001610601,MOMO,Hello Group Inc.,Nasdaq,fuzzy_name,0.9,
012384,SHELLOIL,1969,2,0001306965,SHEL,Shell plc,NYSE,fuzzy_name,0.9,
024975,SYNOPSYS,1936,1,0000883241,SNPS,SYNOPSYS INC,Nasdaq,exact_normalized_name,1.0,
024978,CALLAWAYGOLF,1921,1,0000837465,CALY,Callaway Golf Co,NYSE,exact_compact_name,0.985,
008358,PARKERHANNIFIN,1912,1,0000076334,PH,Parker-Hannifin Corp,NYSE,exact_compact_name,0.985,
008358,PARKERHANNIFIN,1912,2,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
008358,PARKERHANNIFIN,1912,3,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
008358,PARKERHANNIFIN,1912,4,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
008358,PARKERHANNIFIN,1912,5,0001528849,RH,RH,NYSE,fuzzy_name,0.9,
016401,CIRRUSLOGIC,1911,1,0000772406,CRUS,"CIRRUS LOGIC, INC.",Nasdaq,exact_compact_name,0.985,
005959,INGERSOLLRAND,1911,1,0001699150,IR,Ingersoll Rand Inc.,NYSE,exact_compact_name,0.985,
011678,ZENITHELECTRONICS,1904,1,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
005071,GENMILLS,1899,1,0001547903,NMIH,"NMI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
001408,ACUSHNET,1882,1,0001672013,GOLF,Acushnet Holdings Corp.,NYSE,exact_normalized_name,1.0,
014312,EMPIRE,1869,1,0000887396,EP,EMPIRE PETROLEUM CORP,NYSE,fuzzy_name,0.9,
014312,EMPIRE,1869,2,0001553079,ESBA,"Empire State Realty OP, L.P.",NYSE,fuzzy_name,0.9,
014312,EMPIRE,1869,3,0001541401,ESRT,"Empire State Realty Trust, Inc.",NYSE,fuzzy_name,0.9,
014312,EMPIRE,1869,4,0001881472,MEGL,Magic Empire Global Ltd,Nasdaq,fuzzy_name,0.9,
010156,SUNOCODEV,1839,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
010115,STRYKER,1830,1,0000310764,SYK,STRYKER CORP,NYSE,exact_normalized_name,1.0,
010115,STRYKER,1830,2,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
029392,EASTMAN,1826,1,0000915389,EMN,EASTMAN CHEMICAL CO,NYSE,fuzzy_name,0.9,
029392,EASTMAN,1826,2,0000031235,KODK,EASTMAN KODAK CO,NYSE,fuzzy_name,0.9,
003734,DANA,1800,1,0000026780,DAN,DANA Inc,NYSE,exact_normalized_name,1.0,
003734,DANA,1800,2,0000313616,DHR,DANAHER CORP /DE/,NYSE,fuzzy_name,0.9,
003734,DANA,1800,3,0001369241,DAC,Danaos Corp,NYSE,fuzzy_name,0.9,
008020,NOVONORDISK,1763,1,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9,
008020,NOVONORDISK,1763,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
007155,MCDONNELLDOUGLAS,1736,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
007155,MCDONNELLDOUGLAS,1736,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
005382,GULFRESEARCHANDDEV,1722,1,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
185517,FREESCALESEMICONDUCTOR,1718,1,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,
185517,FREESCALESEMICONDUCTOR,1718,2,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,
136648,VISTEONGLOBALTECH,1715,1,0001938338,GLTK,GlobalTech Corp,OTC,fuzzy_name,0.9,
136648,VISTEONGLOBALTECH,1715,2,0001111335,VC,VISTEON CORP,Nasdaq,fuzzy_name,0.9,
177267,TYCOELECTRONICSSHANGHAI,1713,1,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
028742,BORGWARNER,1704,1,0000908255,BWA,BORGWARNER INC,NYSE,exact_normalized_name,1.0,
004600,FEDERALMOGUL,1694,1,0001743971,MOGU,MOGU Inc.,NYSE,fuzzy_name,0.9,
100049,HOECHST,1665,1,0000823277,CHSCP,CHS INC,Nasdaq,fuzzy_name,0.9,
221821,NIDEC,1662,1,0001158967,NJDCY,NIDEC CORP,,exact_normalized_name,1.0,
221821,NIDEC,1662,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
010163,SUNDSTRAND,1655,1,0001872525,SWAG,"Stran & Company, Inc.",Nasdaq,fuzzy_name,0.9,
010163,SUNDSTRAND,1655,2,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
100245,ADVANTEST,1654,1,0001158838,ATEYY,ADVANTEST CORP,OTC,exact_normalized_name,1.0,
001040,AMF,1649,1,0001926792,SFHG,SAMFINE CREATION HOLDINGS GROUP Ltd,Nasdaq,fuzzy_name,0.9,
009545,SEAGATETECH,1640,1,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
062824,MACRONIXINT,1630,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
062824,MACRONIXINT,1630,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
007085,MASCO,1612,1,0000062996,MAS,MASCO CORP /DE/,NYSE,fuzzy_name,0.9,
162354,DOLBYLAB,1606,1,0001314196,OLB,"OLB GROUP, INC.",Nasdaq,fuzzy_name,0.9,
015334,AKZONOBEL,1600,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
007921,NORDSON,1599,1,0000072331,NDSN,NORDSON CORP,Nasdaq,exact_normalized_name,1.0,
007921,NORDSON,1599,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
007162,MCGRAWEDISON,1596,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
158741,SEMICONDUCTORMFGINTBEIJING,1587,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,
158741,SEMICONDUCTORMFGINTBEIJING,1587,2,0001655891,TRMD,TORM plc,Nasdaq,fuzzy_name,0.9,
001913,AVERYDENNISON,1571,1,0000008818,AVY,Avery Dennison Corp,NYSE,exact_compact_name,0.985,
001913,AVERYDENNISON,1571,2,0000033002,EBF,"ENNIS, INC.",NYSE,fuzzy_name,0.9,
001913,AVERYDENNISON,1571,3,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
001913,AVERYDENNISON,1571,4,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
001913,AVERYDENNISON,1571,5,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
030990,CAPITALONESVCS,1568,1,0001796209,APG,APi Group Corp,NYSE,fuzzy_name,0.9,
030990,CAPITALONESVCS,1568,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
001327,SKYWORKSSOLTNS,1568,1,0000004127,SWKS,"SKYWORKS SOLUTIONS, INC.",Nasdaq,fuzzy_name,0.875,
001602,AMGEN,1567,1,0000318154,AMGN,AMGEN INC,Nasdaq,exact_normalized_name,1.0,
006386,KENNAMETAL,1538,1,0000055242,KMT,KENNAMETAL INC,NYSE,exact_normalized_name,1.0,
006386,KENNAMETAL,1538,2,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
006386,KENNAMETAL,1538,3,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
009560,GDSEARLE,1525,1,0001526125,GDS,GDS Holdings Ltd,Nasdaq,fuzzy_name,0.9,
009560,GDSEARLE,1525,2,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
001166,ASM,1522,1,0001221029,CPAC,CEMENTOS PACASMAYO SAA,NYSE,fuzzy_name,0.9,
028272,ASTRAZENECA,1521,1,0000901832,AZN,ASTRAZENECA PLC,NYSE,exact_normalized_name,1.0,
180711,AVAGOTECHGENIPSINGAPORE,1521,1,0000039911,GAP,GAP INC,NYSE,fuzzy_name,0.9,
180711,AVAGOTECHGENIPSINGAPORE,1521,2,0001966233,NIPG,NIP Group Inc.,Nasdaq,fuzzy_name,0.9,
008458,PENNWALT,1509,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
020530,ALIBABAGP,1501,1,0001123596,BABB,"BAB, INC.",OTC,fuzzy_name,0.9,
020530,ALIBABAGP,1501,2,0001577552,BABA,Alibaba Group Holding Ltd,NYSE,fuzzy_name,0.875,
031887,RESMED,1493,1,0000943819,RMD,RESMED INC,NYSE,exact_normalized_name,1.0,
065643,FAIRCHILDSEMICONDUCTOR,1488,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,
003144,COCACOLA,1466,1,0000021344,KO,COCA COLA CO,NYSE,exact_compact_name,0.985,
109179,ARM,1460,1,0001173313,ABVC,"ABVC BIOPHARMA, INC.",Nasdaq,fuzzy_name,0.9,
109179,ARM,1460,2,0001070494,ACAD,ACADIA PHARMACEUTICALS INC,Nasdaq,fuzzy_name,0.9,
109179,ARM,1460,3,0001388320,ATNM,"Actinium Pharmaceuticals, Inc.",NYSE,fuzzy_name,0.9,
109179,ARM,1460,4,0001576885,ABOS,"Acumen Pharmaceuticals, Inc.",Nasdaq,fuzzy_name,0.9,
109179,ARM,1460,5,0001736243,ACXP,"Acurx Pharmaceuticals, Inc.",Nasdaq,fuzzy_name,0.9,
022815,TRIMBLE,1458,1,0000864749,TRMB,TRIMBLE INC.,Nasdaq,exact_normalized_name,1.0,
009372,STJUDEMEDICAL,1456,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
001794,ASHLAND,1450,1,0001674862,ASH,ASHLAND INC.,NYSE,exact_normalized_name,1.0,
003813,TARGETBRND,1443,1,0000027419,TGT,TARGET CORP,NYSE,fuzzy_name,0.9,
003813,TARGETBRND,1443,2,0001586554,CBDY,Target Group Inc.,OTC,fuzzy_name,0.9,
150937,SEAGATETECH,1436,1,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
144559,ZIMMER,1428,1,0001136869,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",NYSE,fuzzy_name,0.9,
126417,FINISAR,1418,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
027928,INTUIT,1385,1,0000896878,INTU,INTUIT INC.,Nasdaq,exact_normalized_name,1.0,
027928,INTUIT,1385,2,0001844452,LUNR,"Intuitive Machines, Inc.",Nasdaq,fuzzy_name,0.9,
027928,INTUIT,1385,3,0001035267,ISRG,INTUITIVE SURGICAL INC,Nasdaq,fuzzy_name,0.9,
064356,CIENA,1383,1,0000936395,CIEN,CIENA CORP,NYSE,exact_normalized_name,1.0,
014261,SMITHKLINEBEECHAMCORK,1381,1,0001748790,AMCR,Amcor plc,NYSE,fuzzy_name,0.9,
013467,RHONEPOULENC,1371,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
013467,RHONEPOULENC,1371,2,0001528849,RH,RH,NYSE,fuzzy_name,0.9,
008068,HOOKERCHEM,1359,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
136725,INTUITIVESURGICAL,1342,1,0001035267,ISRG,INTUITIVE SURGICAL INC,Nasdaq,exact_compact_name,0.985,
136725,INTUITIVESURGICAL,1342,2,0000896878,INTU,INTUIT INC.,Nasdaq,fuzzy_name,0.9,
012206,HUGHESELECTRONICS,1334,1,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
001908,AVCO,1318,1,0000278166,CVCO,"CAVCO INDUSTRIES, INC.",Nasdaq,fuzzy_name,0.9,
013556,THOMSONCSF,1314,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
066290,STEELCASE,1313,1,0002039096,ELCG,ELC Group Holdings Ltd.,,fuzzy_name,0.9,
003226,COMCASTCABLE,1270,1,0001166691,CMCSA,COMCAST CORP,Nasdaq,fuzzy_name,0.9,
003946,DIEBOLD,1256,1,0000028823,DBD,"DIEBOLD NIXDORF, Inc",NYSE,fuzzy_name,0.9,
061685,NUANCECOMM,1209,1,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,
011456,WEYERHAEUSERNR,1162,1,0000106535,WY,WEYERHAEUSER CO,NYSE,fuzzy_name,0.923076923076923,
011456,WEYERHAEUSERNR,1162,2,0001528849,RH,RH,NYSE,fuzzy_name,0.9,
001567,AMERNSTANDARDMFG,1160,1,0002004385,FGO,FG Holdings Ltd,,fuzzy_name,0.9,
213412,ADVANCEDSEMICONDUCTORENG,1160,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,
002789,CARRIER,1150,1,0001392326,CCEC,Capital Clean Energy Carriers Corp.,Nasdaq,fuzzy_name,0.9,
002789,CARRIER,1150,2,0001783180,CARR,CARRIER GLOBAL Corp,NYSE,fuzzy_name,0.9,
002789,CARRIER,1150,3,0001386716,SBLK,Star Bulk Carriers Corp.,Nasdaq,fuzzy_name,0.9,
177827,DAIMLER,1146,1,0001067318,MBGAF,DAIMLER AG,OTC,exact_normalized_name,1.0,
004036,DONALDSON,1142,1,0000029644,DCI,DONALDSON Co INC,NYSE,exact_normalized_name,1.0,
004036,DONALDSON,1142,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
029127,INCYTE,1136,1,0000879169,INCY,INCYTE CORP,Nasdaq,exact_normalized_name,1.0,
001356,ALCOALTEE,1135,1,0001675149,AA,Alcoa Corp,NYSE,fuzzy_name,0.9,
001762,ARMSTRONGWORLDIND,1135,1,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9,
010405,TELEDYNEENERGYSYS,1128,1,0001971828,ENGS,Energys Group Ltd,Nasdaq,fuzzy_name,0.9,
034443,DOWCHEM,1125,1,0001751788,DOW,DOW INC.,NYSE,fuzzy_name,0.9,
002593,CABOT,1119,1,0000016040,CBT,CABOT CORP,NYSE,exact_normalized_name,1.0,
014256,MAXIMINTEGRATEDPROD,1110,1,0001998560,MIMI,Mint Inc Ltd,Nasdaq,fuzzy_name,0.9,
160225,MASTERCARDINT,1107,1,0001141391,MA,Mastercard Inc,NYSE,fuzzy_name,0.8695652173913043,
126318,IMMERSION,1107,1,0001058811,IMMR,IMMERSION CORP,Nasdaq,exact_normalized_name,1.0,
126318,IMMERSION,1107,2,0001829311,BMNR,"BITMINE IMMERSION TECHNOLOGIES, INC.",NYSE,fuzzy_name,0.9,
126318,IMMERSION,1107,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
027575,ACUSHNET,1098,1,0001672013,GOLF,Acushnet Holdings Corp.,NYSE,exact_normalized_name,1.0,
003203,CHASE,1098,1,0001025771,WHLT,CHASE PACKAGING CORP,OTC,fuzzy_name,0.9,
003203,CHASE,1098,2,0000019617,JPM,JPMORGAN CHASE & CO,NYSE,fuzzy_name,0.9,
005116,GENTEX,1093,1,0000355811,GNTX,GENTEX CORP,Nasdaq,exact_normalized_name,1.0,
003930,DIAMONDSHAMROCK,1085,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
101410,ABB,1083,1,0001091587,ABBNY,ABB LTD,OTC,exact_normalized_name,1.0,
101410,ABB,1083,2,0000001800,ABT,ABBOTT LABORATORIES,NYSE,fuzzy_name,0.9,
101410,ABB,1083,3,0001551152,ABBV,AbbVie Inc.,NYSE,fuzzy_name,0.9,
003041,MILACRON,1083,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
010443,TENNECO,1081,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,
010443,TENNECO,1081,2,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
011566,WOLVERINEWORLDWIDE,1078,1,0000110471,WWW,WOLVERINE WORLD WIDE INC /DE/,NYSE,fuzzy_name,0.878048780487805,
010972,USSURGICAL,1070,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
163772,SPANSION,1066,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
006765,LITTONSYS,1064,1,0000216228,ITT,ITT INC.,NYSE,fuzzy_name,0.9,
006765,LITTONSYS,1064,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
013934,HOECHSTCELANESE,1062,1,0001306830,CE,Celanese Corp,NYSE,fuzzy_name,0.9,
013934,HOECHSTCELANESE,1062,2,0000823277,CHSCP,CHS INC,Nasdaq,fuzzy_name,0.9,
003091,CLARKEQUIPMENT,1051,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
024344,VERTEXPHARM,1044,1,0001806837,VERX,"Vertex, Inc.",Nasdaq,fuzzy_name,0.9,
024344,VERTEXPHARM,1044,2,0001787425,XP,XP Inc.,Nasdaq,fuzzy_name,0.9,
009778,SNAPON,1039,1,0000091440,SNA,Snap-on Inc,NYSE,exact_compact_name,0.985,
009778,SNAPON,1039,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
009778,SNAPON,1039,3,0001564408,SNAP,Snap Inc,NYSE,fuzzy_name,0.9,
133366,EDWARDSLIFESCIENCES,1038,1,0001099800,EW,Edwards Lifesciences Corp,NYSE,exact_compact_name,0.985,
016603,ALCON,1016,1,0001167379,ALC,ALCON INC,NYSE,exact_normalized_name,1.0,
016603,ALCON,1016,2,0001937987,FBYD,"Falcon's Beyond Global, Inc.",Nasdaq,fuzzy_name,0.9,
016603,ALCON,1016,3,0000922521,FALC,FALCONSTOR SOFTWARE INC,OTC,fuzzy_name,0.9,
016603,ALCON,1016,4,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
011062,VLSIRESEARCH,1011,1,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
142814,SYNAPTICS,1008,1,0000817720,SYNA,SYNAPTICS Inc,Nasdaq,exact_normalized_name,1.0,
025124,PRAXAIRTECH,992,1,0001185348,PRAA,PRA GROUP INC,Nasdaq,fuzzy_name,0.9,
212782,FRESENIUSMEDICAL,991,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
212782,FRESENIUSMEDICAL,991,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
200595,KONAMI,982,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
001215,AIRCO,982,1,0001927958,AIRO,"AIRO Group Holdings, Inc.",Nasdaq,fuzzy_name,0.8888888888888888,
024616,PAYPAL,979,1,0001633917,PYPL,"PayPal Holdings, Inc.",Nasdaq,exact_normalized_name,1.0,
001878,AUTODESK,971,1,0000769397,ADSK,"Autodesk, Inc.",Nasdaq,exact_normalized_name,1.0,
005252,GRACO,967,1,0000042888,GGG,GRACO INC,NYSE,exact_normalized_name,1.0,
010530,JOHNSONMATTHEY,967,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
143357,ACCENTUREGLOBALSOLTNS,958,1,0001467373,ACN,Accenture plc,NYSE,fuzzy_name,0.9,
171002,GLOBUSMEDICAL,957,1,0001237831,GMED,GLOBUS MEDICAL INC,NYSE,exact_compact_name,0.985,
171002,GLOBUSMEDICAL,957,2,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,
179534,VISAINTSVCASS,954,1,0001403161,V,VISA INC.,NYSE,fuzzy_name,0.9,
130762,INTERSIL,950,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,
001221,AKZONA,946,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
011259,WALMARTAPOLLO,942,1,0000104169,WMT,Walmart Inc.,Nasdaq,fuzzy_name,0.9,
004622,FERRO,941,1,0001639877,GSM,Ferroglobe PLC,Nasdaq,fuzzy_name,0.9,
004622,FERRO,941,2,0001468522,FER,Ferrovial SE,Nasdaq,fuzzy_name,0.9,
003662,CURTISSWRIGHT,938,1,0000026324,CW,CURTISS WRIGHT CORP,NYSE,exact_compact_name,0.985,
010097,STORAGE,936,1,0001419951,DTST,Data Storage Corp,Nasdaq,fuzzy_name,0.9,
010097,STORAGE,936,2,0001289490,EXR,Extra Space Storage Inc.,NYSE,fuzzy_name,0.9,
010097,STORAGE,936,3,0001031235,SELF,"Global Self Storage, Inc.",Nasdaq,fuzzy_name,0.9,
010097,STORAGE,936,4,0001618563,NSA,National Storage Affiliates Trust,NYSE,fuzzy_name,0.9,
010097,STORAGE,936,5,0001393311,PSA,Public Storage,NYSE,fuzzy_name,0.9,
133104,KT,929,1,0000892450,KT,KT CORP,NYSE,exact_normalized_name,1.0,
133104,KT,929,2,0002035832,AKTS,"Aktis Oncology, Inc.",Nasdaq,fuzzy_name,0.9,
133104,KT,929,3,0001820302,BKKT,"Bakkt, Inc.",NYSE,fuzzy_name,0.9,
133104,KT,929,4,0000915779,DAKT,DAKTRONICS INC /SD/,Nasdaq,fuzzy_name,0.9,
133104,KT,929,5,0001660134,OKTA,"Okta, Inc.",Nasdaq,fuzzy_name,0.9,
001359,ALZA,912,1,0001677077,ALZN,"Alzamend Neuro, Inc.",Nasdaq,fuzzy_name,0.9,
008537,SALOMON,902,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
102696,LOGITECH,902,1,0001032975,LOGI,LOGITECH INTERNATIONAL S.A.,Nasdaq,fuzzy_name,0.9,
003670,CUTLERHAMMER,888,1,0001528849,RH,RH,NYSE,fuzzy_name,0.9,
033767,SONOS,885,1,0001314727,SONO,Sonos Inc,Nasdaq,exact_normalized_name,1.0,
033767,SONOS,885,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
003580,CRANE,883,1,0001944013,CR,Crane Co,NYSE,exact_normalized_name,1.0,
003580,CRANE,883,2,0002054174,CHAC,Crane Harbor Acquisition Corp.,Nasdaq,fuzzy_name,0.9,
003580,CRANE,883,3,0002081358,CRAN,Crane Harbor Acquisition Corp. II,Nasdaq,fuzzy_name,0.9,
003580,CRANE,883,4,0000025445,CXT,"Crane NXT, Co.",NYSE,fuzzy_name,0.9,
066032,PWRINTEGRATIONS,875,1,0000833640,POWI,POWER INTEGRATIONS INC,Nasdaq,fuzzy_name,0.9090909090909091,
066032,PWRINTEGRATIONS,875,2,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,
066032,PWRINTEGRATIONS,875,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,
009016,BELOITTECH,874,1,0000216228,ITT,ITT INC.,NYSE,fuzzy_name,0.9,
009016,BELOITTECH,874,2,0001013880,TTEC,"TTEC Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
029241,JDSUNIPHASE,872,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,
029241,JDSUNIPHASE,872,2,0001966233,NIPG,NIP Group Inc.,Nasdaq,fuzzy_name,0.9,
029241,JDSUNIPHASE,872,3,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
017874,TMOBILEUS,869,1,0001283699,TMUS,"T-Mobile US, Inc.",Nasdaq,exact_compact_name,0.985,
010816,USGYPSUM,849,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
020644,GOPRO,846,1,0001500435,GPRO,"GoPro, Inc.",Nasdaq,exact_normalized_name,1.0,
002473,BUNKERRAMO,842,1,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9,
012075,BALLYGAMING,837,1,0000009389,BALL,BALL Corp,NYSE,fuzzy_name,0.9,
125599,CHARTEREDSEMICONDUCTORMFG,833,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,
125599,CHARTEREDSEMICONDUCTORMFG,833,2,0001655891,TRMD,TORM plc,Nasdaq,fuzzy_name,0.9,
007574,CORDANTRESEARCHSOLTNS,827,1,0000823277,CHSCP,CHS INC,Nasdaq,fuzzy_name,0.9,
007574,CORDANTRESEARCHSOLTNS,827,2,0001703399,SE,Sea Ltd,NYSE,fuzzy_name,0.9,
008253,PACCAR,822,1,0000075362,PCAR,PACCAR INC,Nasdaq,exact_normalized_name,1.0,
019043,MITSUBISHIELEC,820,1,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9,
