iso2c,year,patent_count,benchmark_score_mean,empirical_driven_share,public_funded_share,science_reference_share_mean,ln_forward_citation_10y_plus1_mean,citing_cpc4_count_10y_mean,opens_new_cpc_field_share,years_ahead_cpc_mean
DE,2005,4472,0.1724158402869318,0.21847048300536673,0.0004472271914132379,,0.0,0.0,0.0,0.0
AT,2009,83,0.14358783458364557,0.1927710843373494,0.0,,0.0,0.0,0.0,0.0
BR,2007,40,0.2009237390227415,0.225,0.0,,0.0,0.0,0.0,0.0
DK,2009,117,0.13167608729811078,0.20512820512820512,0.0,,0.0,0.0,0.0,0.0
AU,2010,125,0.25264641044724856,0.32,0.0,,0.0,0.0,0.0,0.0
ES,2008,19,0.07423255548553488,0.10526315789473684,0.0,,0.0,0.0,0.0,0.0
IL,2010,367,0.12011122056203122,0.16621253405994552,0.0,,0.0,0.0,0.0,0.0
CA,2012,1831,0.12884610746181097,0.1654833424358274,0.0016384489350081922,,0.0,0.0,0.0,0.0
CN,2011,356,0.09582837739936081,0.1404494382022472,0.0,,0.0,0.0,0.0,0.0
KY,2008,124,0.12061789334109418,0.1532258064516129,0.0,,0.0,0.0,0.0,0.0
IN,2007,88,0.08627651261729082,0.09090909090909091,0.0,,0.0,0.0,0.0,0.0
KY,2007,148,0.11583141662472064,0.16216216216216217,0.0,,0.0,0.0,0.0,0.0
BB,2006,117,0.16281442265283239,0.18803418803418803,0.0,,0.0,0.0,0.0,0.0
IN,2008,61,0.09167863435571316,0.09836065573770492,0.0,,0.0,0.0,0.0,0.0
LU,2009,38,0.1763604433137678,0.2894736842105263,0.0,,0.0,0.0,0.0,0.0
CA,2002,1114,0.15636819443406166,0.2073608617594255,0.0008976660682226212,,0.0,0.0,0.0,0.0
BR,2008,50,0.24577989305167816,0.38,0.0,,0.0,0.0,0.0,0.0
CZ,2010,5,0.0071951894217565605,0.0,0.0,,0.0,0.0,0.0,0.0
IT,2003,414,0.12578351925139442,0.1642512077294686,0.0,,0.0,0.0,0.0,0.0
CM,2010,1,0.0076749951617811505,0.0,0.0,,0.0,0.0,0.0,0.0
KR,1999,184,0.14429448741516923,0.21195652173913043,0.0,,0.0,0.0,0.0,0.0
DK,2005,85,0.16062918937113949,0.24705882352941178,0.0,,0.0,0.0,0.0,0.0
GB,2013,829,0.21337603817766929,0.27744270205066346,0.012062726176115802,,0.0,0.0,0.0,0.0
IE,2015,446,0.19642235996639906,0.257847533632287,0.004484304932735426,,0.0,0.0,0.0,0.0
SG,2014,541,0.19490176084781768,0.2365988909426987,0.0036968576709796672,,0.0,0.0,0.0,0.0
ES,2007,8,0.4484874879118451,0.625,0.0,,0.0,0.0,0.0,0.0
BE,2003,70,0.21003030183521962,0.24285714285714285,0.014285714285714285,,0.0,0.0,0.0,0.0
NO,2006,55,0.2491579436699228,0.34545454545454546,0.0,,0.0,0.0,0.0,0.0
GI,2006,2,0.03979377364754975,0.0,0.0,,0.0,0.0,0.0,0.0
JP,2000,19844,0.19681646983828496,0.2656722434992945,0.0,,0.0,0.0,0.0,0.0
KR,2000,339,0.17748295153036223,0.25663716814159293,0.0,,0.0,0.0,0.0,0.0
IE,2004,27,0.13405846652139422,0.14814814814814814,0.0,,0.0,0.0,0.0,0.0
PH,2010,2,0.03266939646085595,0.0,0.0,,0.0,0.0,0.0,0.0
LU,2005,11,0.01045194097344305,0.0,0.0,,0.0,0.0,0.0,0.0
DE,1998,3159,0.20413450350349807,0.28300094966761635,0.0,,0.0,0.0,0.0,0.0
JP,1995,14152,0.2137132944894236,0.28674392312040703,7.066139061616732e-05,,0.0,0.0,0.0,0.0
JP,1999,17493,0.19880491914516196,0.26787858000342996,0.0,,0.0,0.0,0.0,0.0
IT,2001,430,0.14247561147901072,0.18604651162790697,0.0,,0.0,0.0,0.0,0.0
NZ,2004,3,0.6567686653819003,0.6666666666666666,0.0,,0.0,0.0,0.0,0.0
SG,2004,119,0.09851523196127052,0.13445378151260504,0.0,,0.0,0.0,0.0,0.0
BE,2001,54,0.1345158280420964,0.18518518518518517,0.0,,0.0,0.0,0.0,0.0
AT,2005,38,0.14372693453812352,0.18421052631578946,0.0,,0.0,0.0,0.0,0.0
SA,2006,1,0.749372689156582,1.0,0.0,,0.0,0.0,0.0,0.0
BB,2000,63,0.10020731697644732,0.12698412698412698,0.0,,0.0,0.0,0.0,0.0
CH,2015,1301,0.18472906889759327,0.2490392006149116,0.0015372790161414297,,0.0,0.0,0.0,0.0
DE,2016,3669,0.24887397113135254,0.3036249659307713,0.0021804306350504225,,0.0,0.0,0.0,0.0
ZA,2006,2,0.024493711533718227,0.0,0.0,,0.0,0.0,0.0,0.0
SK,2013,2,0.024740049243607988,0.0,0.0,,0.0,0.0,0.0,0.0
SG,2015,604,0.16510599668572157,0.1986754966887417,0.0,,0.0,0.0,0.0,0.0
AT,2016,198,0.1185269209783949,0.15151515151515152,0.0,,0.0,0.0,0.0,0.0
BE,2017,127,0.1293380437981945,0.1968503937007874,0.007874015748031496,,0.0,0.0,0.0,0.0
NL,2018,778,0.2574661132713457,0.31876606683804626,0.0012853470437017994,,0.0,0.0,0.0,0.0
DK,2016,128,0.2142662938801167,0.2734375,0.0,,0.0,0.0,0.0,0.0
IT,2017,286,0.2402538876932135,0.3006993006993007,0.0,,0.0,0.0,0.0,0.0
BM,2018,148,0.15331565311106174,0.20270270270270271,0.0,,0.0,0.0,0.0,0.0
CY,2008,1,0.17121413645868133,1.0,0.0,,0.0,0.0,0.0,0.0
LI,2008,2,0.4450399685028778,0.5,0.0,,0.0,0.0,0.0,0.0
PA,2006,2,0.46607120671680874,1.0,0.0,,0.0,0.0,0.0,0.0
ZA,1978,1,0.7024942718223429,1.0,0.0,,0.0,0.0,0.0,0.0
CA,2019,270,0.217506550675106,0.2851851851851852,0.0,,0.0,0.0,0.0,0.0
IL,2018,341,0.18577003085418548,0.2316715542521994,0.002932551319648094,,0.0,0.0,0.0,0.0
AU,2018,75,0.18980646793827224,0.29333333333333333,0.0,,0.0,0.0,0.0,0.0
MT,2017,4,0.1703624642187372,0.25,0.0,,0.0,0.0,0.0,0.0
NZ,2014,8,0.08408158346440803,0.125,0.0,,0.0,0.0,0.0,0.0
LU,2016,89,0.39253661988308264,0.42696629213483145,0.0,,0.0,0.0,0.0,0.0
PH,2018,6,0.08051971316765806,0.16666666666666666,0.0,,0.0,0.0,0.0,0.0
NZ,2015,4,0.2365706914987135,0.25,0.0,,0.0,0.0,0.0,0.0
MX,2019,3,0.5765410097140599,0.6666666666666666,0.0,,0.0,0.0,0.0,0.0
CZ,2018,6,0.16180626726182754,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
CR,2015,2,0.021378230354700163,0.0,0.0,,0.0,0.0,0.0,0.0
CM,2018,3,0.08703407746040714,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
AU,1997,53,0.31847465909985834,0.41509433962264153,0.0,,0.0,0.0,0.0,0.0
NL,1997,263,0.18185501164159854,0.25475285171102663,0.0,,0.0,0.0,0.0,0.0
DK,1998,141,0.09706597154796467,0.14184397163120568,0.0,,0.0,0.0,0.0,0.0
IL,1997,83,0.16500067426285595,0.24096385542168675,0.0,,0.0,0.0,0.0,0.0
CH,1996,218,0.2566232592979558,0.3761467889908257,0.0,,0.0,0.0,0.0,0.0
DE,1994,2106,0.19765848303291486,0.27825261158594494,0.0,,0.0,0.0,0.0,0.0
NO,1995,26,0.3038231320885521,0.46153846153846156,0.0,,0.0,0.0,0.0,0.0
SG,1996,54,0.08704685938687609,0.12962962962962962,0.0,,0.0,0.0,0.0,0.0
DK,1994,86,0.0846539815202592,0.10465116279069768,0.0,,0.0,0.0,0.0,0.0
NO,1999,26,0.20731787703599053,0.23076923076923078,0.0,,0.0,0.0,0.0,0.0
IT,1993,135,0.16690296611280192,0.24444444444444444,0.0,,0.0,0.0,0.0,0.0
AT,1998,19,0.08077874623552962,0.10526315789473684,0.0,,0.0,0.0,0.0,0.0
NO,2000,38,0.28621673359693156,0.4473684210526316,0.0,,0.0,0.0,0.0,0.0
BB,1999,111,0.03872761561220943,0.036036036036036036,0.0,,0.0,0.0,0.0,0.0
BM,1997,9,0.11763989086361734,0.1111111111111111,0.0,,0.0,0.0,0.0,0.0
AU,1983,17,0.2430021149735938,0.35294117647058826,0.0,,0.0,0.0,0.0,0.0
DE,1973,18,0.17261027843486035,0.2777777777777778,0.0,,0.0,0.0,0.0,0.0
NO,1978,5,0.06917631083571554,0.2,0.0,,0.0,0.0,0.0,0.0
CA,1984,112,0.28816281226329293,0.39285714285714285,0.03571428571428571,,0.0,0.0,0.0,0.0
CH,1985,86,0.3122910275034597,0.43023255813953487,0.0,,0.0,0.0,0.0,0.0
SM,2016,1,0.9992064779402277,1.0,0.0,,0.0,0.0,0.0,0.0
TW,2020,88,0.10382757963565586,0.11363636363636363,0.0,,0.0,0.0,0.0,0.0
RU,2017,2,0.43454891059213163,0.5,0.0,,0.0,0.0,0.0,0.0
HR,2019,1,0.03787475122848622,0.0,0.0,,0.0,0.0,0.0,0.0
FI,2020,7,0.14548383137561546,0.14285714285714285,0.0,,0.0,0.0,0.0,0.0
CN,2020,3,0.033160827474620964,0.0,0.0,,0.0,0.0,0.0,0.0
GB,2020,17,0.20817718223429416,0.29411764705882354,0.0,,0.0,0.0,0.0,0.0
FR,1974,212,0.19092156199441798,0.25471698113207547,0.0,,0.0,0.0,0.0,0.0
DK,1976,1,0.01998241421505435,0.0,0.0,,0.0,0.0,0.0,0.0
MU,2009,1,0.003205189666619551,0.0,0.0,,0.0,0.0,0.0,0.0
HU,2009,3,0.03502007879043887,0.0,0.0,,0.0,0.0,0.0,0.0
CZ,1997,2,0.09580918026912306,0.5,0.0,,0.0,0.0,0.0,0.0
ZA,2000,2,0.3745380321354723,0.5,0.0,,0.0,0.0,0.0,0.0
LR,2014,1,0.00351060559575689,0.0,0.0,,0.0,0.0,0.0,0.0
HU,2016,1,0.2909043628111928,1.0,0.0,,0.0,0.0,0.0,0.0
GR,2011,1,0.6390100106023159,1.0,0.0,,0.0,0.0,0.0,0.0
CA,1986,101,0.2656257559725858,0.3465346534653465,0.0,,0.0,0.0,0.0,0.0
CU,2018,1,0.0011905439864825687,0.0,0.0,,0.0,0.0,0.0,0.0
MA,2013,1,0.018236464510121782,0.0,0.0,,0.0,0.0,0.0,0.0
MX,2002,1,0.0016240727302586331,0.0,0.0,,0.0,0.0,0.0,0.0
NZ,1996,4,0.022040470307927877,0.0,0.0,,0.0,0.0,0.0,0.0
NG,2001,1,0.003654392781093399,0.0,0.0,,0.0,0.0,0.0,0.0
LU,1998,1,0.0007774535870665368,0.0,0.0,,0.0,0.0,0.0,0.0
RU,2001,1,0.023428125774235392,0.0,0.0,,0.0,0.0,0.0,0.0
JE,2013,5,0.5038814102501957,0.6,0.0,,0.0,0.0,0.0,0.0
IL,1983,13,0.4639936529056766,0.6153846153846154,0.0,,0.0,0.0,0.0,0.0
IE,1985,2,0.005438658191168835,0.0,0.0,,0.0,0.0,0.0,0.0
ZA,1999,2,0.034396066729177846,0.0,0.0,,0.0,0.0,0.0,0.0
MY,2013,3,0.33911932497286057,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
BG,2013,1,0.0009663675447590448,0.0,0.0,,0.0,0.0,0.0,0.0
PT,2013,1,0.962553010176723,1.0,0.0,,0.0,0.0,0.0,0.0
MT,2003,1,0.010184970976936748,0.0,0.0,,0.0,0.0,0.0,0.0
MT,2001,2,0.9993285745466989,1.0,0.0,,0.0,0.0,0.0,0.0
IS,2003,1,0.0063257029781386975,0.0,0.0,,0.0,0.0,0.0,0.0
AR,2013,1,0.0018430546986269551,0.0,0.0,,0.0,0.0,0.0,0.0
BA,1993,1,0.04269796371860779,0.0,0.0,,0.0,0.0,0.0,0.0
AT,1994,7,0.20862959992583077,0.2857142857142857,0.0,,0.0,0.0,0.0,0.0
PH,1983,1,0.06485859526918983,0.0,0.0,,0.0,0.0,0.0,0.0
KR,1995,24,0.23896037118870614,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
BB,1995,3,0.013457968372187372,0.0,0.0,,0.0,0.0,0.0,0.0
EC,1995,1,0.14739052326945737,0.0,0.0,,0.0,0.0,0.0,0.0
RU,2003,2,0.06951249044243887,0.0,0.0,,0.0,0.0,0.0,0.0
JE,2011,1,0.4801341917599875,1.0,0.0,,0.0,0.0,0.0,0.0
DE,1968,1,0.006856176289484024,0.0,0.0,,0.0,0.0,0.0,0.0
NO,1987,5,0.05073246319464997,0.2,0.0,,0.0,0.0,0.0,0.0
BE,1988,7,0.31582504384211,0.42857142857142855,0.0,,0.0,0.0,0.0,0.0
SS,1988,36,0.2605932751989242,0.4166666666666667,0.0,,0.0,0.0,0.0,0.0
PA,1987,1,0.0010893566486397791,0.0,0.0,,0.0,0.0,0.0,0.0
DK,1989,21,0.10993379656968892,0.09523809523809523,0.0,,0.0,0.0,0.0,0.0
PE,1997,4,0.07121304930186945,0.25,0.0,,0.0,0.0,0.0,0.0
IE,1996,1,0.9930698783799357,1.0,0.0,,0.0,0.0,0.0,0.0
BM,1991,7,0.003852721728002035,0.0,0.0,,0.0,0.0,0.0,0.0
BM,1992,3,0.0022047934724005393,0.0,0.0,,0.0,0.0,0.0,0.0
BG,2011,1,0.015183120271449685,0.0,0.0,,0.0,0.0,0.0,0.0
SK,2011,1,0.004177240723154238,0.0,0.0,,0.0,0.0,0.0,0.0
JO,2014,1,0.024309015016735998,0.0,0.0,,0.0,0.0,0.0,0.0
ID,1993,1,0.33097222019133177,1.0,0.0,,0.0,0.0,0.0,0.0
ZA,1995,1,0.0226513543994691,0.0,0.0,,0.0,0.0,0.0,0.0
MX,2012,1,0.01161488928868809,0.0,0.0,,0.0,0.0,0.0,0.0
AT,1989,4,0.05166251435328877,0.0,0.0,,0.0,0.0,0.0,0.0
CZ,1991,1,0.9563972575880866,1.0,0.0,,0.0,0.0,0.0,0.0
MX,1990,1,0.060015642657069504,0.0,0.0,,0.0,0.0,0.0,0.0
FR,1970,2,0.11390612645018616,0.5,0.0,,0.0,0.0,0.0,0.0
IT,1971,1,0.5945517485367662,1.0,0.0,,0.0,0.0,0.0,0.0
AT,1976,2,0.01219639893046617,0.0,0.0,,0.0,0.0,0.0,0.0
LU,1976,1,0.07644245883177374,0.0,0.0,,0.0,0.0,0.0,0.0
DE,1969,1,0.37611541886343525,1.0,0.0,,0.0,0.0,0.0,0.0
GB,1972,1,0.0030793249171773636,0.0,0.0,,0.0,0.0,0.0,0.0
TT,1978,1,0.004854049746910906,0.0,0.0,,0.0,0.0,0.0,0.0
JP,1990,9019,0.24977924313121289,0.33340725135824373,0.0,,0.0,0.0,0.0,0.0
US,1988,20460,0.22831377551275367,0.32282502443792765,0.016129032258064516,,0.0,0.0,0.0,0.0
CH,1992,72,0.31199589277669415,0.4444444444444444,0.0,,0.0,0.0,0.0,0.0
US,1993,26585,0.21878039279538752,0.3001316531878879,0.01154786533759639,,0.0,0.0,0.0,0.0
CH,1991,81,0.32438266473340377,0.4567901234567901,0.0,,0.0,0.0,0.0,0.0
GB,1989,528,0.15892089937278775,0.2178030303030303,0.0,,0.0,0.0,0.0,0.0
FI,2005,804,0.10321840987037194,0.12437810945273632,0.0,,0.0,0.0,0.0,0.0
GB,2009,508,0.17834146988814642,0.23031496062992127,0.005905511811023622,,0.0,0.0,0.0,0.0
TW,2009,940,0.14442058880458614,0.1946808510638298,0.0,,0.0,0.0,0.0,0.0
FR,2003,1560,0.10144855208284077,0.13525641025641025,0.000641025641025641,,0.0,0.0,0.0,0.0
NL,2004,2239,0.3176038231677762,0.4055381866904868,0.0008932559178204555,,0.0,0.0,0.0,0.0
CN,2009,163,0.11177775271626131,0.1901840490797546,0.0,,0.0,0.0,0.0,0.0
SG,2010,293,0.22637965464126153,0.2832764505119454,0.0034129692832764505,,0.0,0.0,0.0,0.0
JP,2012,23502,0.2232726063325348,0.2969960003403966,4.254957024934048e-05,,0.0,0.0,0.0,0.0
FI,2009,843,0.07110959729483618,0.08896797153024912,0.0,,0.0,0.0,0.0,0.0
JP,2002,20686,0.19715638416934095,0.2699893647877792,0.0,,0.0,0.0,0.0,0.0
KR,2012,799,0.13863033207083514,0.1964956195244055,0.0,,0.0,0.0,0.0,0.0
CA,2006,901,0.17301082865748085,0.23307436182019978,0.0011098779134295228,,0.0,0.0,0.0,0.0
NL,2014,1943,0.3163239586696429,0.38548636129696345,0.000514668039114771,,0.0,0.0,0.0,0.0
IL,2014,534,0.1262046354765277,0.16292134831460675,0.0,,0.0,0.0,0.0,0.0
AU,2015,128,0.2491422640035331,0.3046875,0.0,,0.0,0.0,0.0,0.0
BM,2014,537,0.1680010090177976,0.20297951582867785,0.0,,0.0,0.0,0.0,0.0
TW,2016,2566,0.08277989432164048,0.10483242400623538,0.0,,0.0,0.0,0.0,0.0
AT,2013,240,0.13532432787013807,0.175,0.0,,0.0,0.0,0.0,0.0
FI,2016,375,0.13446764296767075,0.176,0.0,,0.0,0.0,0.0,0.0
CN,2016,499,0.11565290307119551,0.17034068136272545,0.0,,0.0,0.0,0.0,0.0
SG,1992,8,0.05745549837991138,0.125,0.0,,0.0,0.0,0.0,0.0
JP,1986,6401,0.2659212594670639,0.36244336822371503,0.0,,0.0,0.0,0.0,0.0
FR,1988,630,0.2020985378553509,0.3126984126984127,0.0,,0.0,0.0,0.0,0.0
FR,1993,738,0.19318365310835167,0.2764227642276423,0.0013550135501355014,,0.0,0.0,0.0,0.0
MY,1989,4,0.044555194044011724,0.0,0.0,,0.0,0.0,0.0,0.0
SE,1993,252,0.233811930249149,0.3055555555555556,0.0,,0.0,0.0,0.0,0.0
SG,1991,3,0.03862277742886794,0.0,0.0,,0.0,0.0,0.0,0.0
SE,1988,98,0.2688086150365677,0.3979591836734694,0.0,,0.0,0.0,0.0,0.0
FI,1989,40,0.28697211462885275,0.375,0.0,,0.0,0.0,0.0,0.0
JP,1980,3905,0.28464754668678927,0.3882202304737516,0.0,,0.0,0.0,0.0,0.0
JP,1977,2356,0.3025918156020953,0.41553480475382004,0.0,,0.0,0.0,0.0,0.0
AU,1979,9,0.386946511069559,0.4444444444444444,0.0,,0.0,0.0,0.0,0.0
CA,1978,95,0.1797033666358612,0.25263157894736843,0.0,,0.0,0.0,0.0,0.0
NL,1979,46,0.30484972988856557,0.41304347826086957,0.0,,0.0,0.0,0.0,0.0
GB,1976,151,0.1464301633986299,0.23178807947019867,0.0,,0.0,0.0,0.0,0.0
US,1971,443,0.18994524459064807,0.2866817155756208,0.020316027088036117,,0.0,0.0,0.0,0.0
NL,1975,69,0.2290988306994383,0.37681159420289856,0.0,,0.0,0.0,0.0,0.0
IL,1979,4,0.12115306397411439,0.25,0.0,,0.0,0.0,0.0,0.0
NO,1980,5,0.14310094680330074,0.4,0.0,,0.0,0.0,0.0,0.0
CH,1981,117,0.19001859643979946,0.2905982905982906,0.0,,0.0,0.0,0.0,0.0
US,1963,20,0.13512739688678505,0.25,0.05,,0.0,0.0,0.0,0.0
DE,1972,4,0.25189947602703794,0.25,0.0,,0.0,0.0,0.0,0.0
US,1960,12,0.1684179857123168,0.25,0.0,,0.0,0.0,0.0,0.0
IR,1980,1,0.02836181165680186,0.0,0.0,,0.0,0.0,0.0,0.0
GB,1982,382,0.17284628986194908,0.2486910994764398,0.0,,0.0,0.0,0.0,0.0
CH,1983,99,0.23632950704625016,0.40404040404040403,0.0,,0.0,0.0,0.0,0.0
MY,1982,4,0.031765480968044484,0.0,0.0,,0.0,0.0,0.0,0.0
FI,1982,18,0.46087053782263065,0.6666666666666666,0.0,,0.0,0.0,0.0,0.0
CH,2010,1167,0.18233713018536243,0.2365038560411311,0.002570694087403599,,0.0,0.0,0.0,0.0
US,2003,58631,0.17096434976478356,0.22651839470587232,0.014719175862598284,,0.0,0.0,0.0,0.0
DE,2011,4291,0.20660367572049562,0.2687019342810534,0.0009321836401771149,,0.0,0.0,0.0,0.0
DE,2013,4723,0.20735478311283884,0.2648740207495236,0.002117298327334321,,0.0,0.0,0.0,0.0
US,2001,57446,0.17043608576414512,0.22736134804860217,0.013473522960693521,,0.0,0.0,0.0,0.0
CA,1999,1268,0.11772354838212762,0.15694006309148265,0.00473186119873817,,0.0,0.0,0.0,0.0
CA,2000,1411,0.12212208099722255,0.16513111268603828,0.007087172218284904,,0.0,0.0,0.0,0.0
IL,2004,284,0.20880944703711135,0.2676056338028169,0.0,,0.0,0.0,0.0,0.0
LU,2011,88,0.2458457944263999,0.3068181818181818,0.0,,0.0,0.0,0.0,0.0
IT,2008,346,0.17460316233060613,0.23121387283236994,0.0,,0.0,0.0,0.0,0.0
DK,2011,119,0.14854197181396095,0.21008403361344538,0.0,,0.0,0.0,0.0,0.0
FR,2001,1881,0.11738390216456884,0.17384370015948963,0.000531632110579479,,0.0,0.0,0.0,0.0
IT,2007,292,0.14392043114571548,0.1815068493150685,0.0,,0.0,0.0,0.0,0.0
BE,2008,113,0.1214730215826113,0.19469026548672566,0.0,,0.0,0.0,0.0,0.0
IE,2010,99,0.12334935351144968,0.18181818181818182,0.0,,0.0,0.0,0.0,0.0
AT,2011,154,0.13208417722110444,0.17532467532467533,0.0,,0.0,0.0,0.0,0.0
BM,2004,230,0.14454494973691326,0.16521739130434782,0.0,,0.0,0.0,0.0,0.0
TW,2005,1126,0.09989350200356228,0.1349911190053286,0.0,,0.0,0.0,0.0,0.0
AU,2004,120,0.2678292510842705,0.3416666666666667,0.0,,0.0,0.0,0.0,0.0
BE,2007,98,0.15551944121148312,0.19387755102040816,0.0,,0.0,0.0,0.0,0.0
BB,2012,295,0.09009188563132112,0.11864406779661017,0.0,,0.0,0.0,0.0,0.0
CN,2005,113,0.1775083047951653,0.23893805309734514,0.0,,0.0,0.0,0.0,0.0
GB,2005,522,0.17774714208884862,0.23180076628352492,0.005747126436781609,,0.0,0.0,0.0,0.0
SE,2003,777,0.14965492080884144,0.19176319176319176,0.0,,0.0,0.0,0.0,0.0
KR,2002,577,0.1415070075809,0.23743500866551126,0.0,,0.0,0.0,0.0,0.0
GI,2002,1,0.0019444377536264154,0.0,0.0,,0.0,0.0,0.0,0.0
US,2017,72489,0.18651166334811692,0.24065720316185904,0.011767302625225896,,0.0,0.0,0.0,0.0
NL,2015,1845,0.3194679782589564,0.3983739837398374,0.002168021680216802,,0.0,0.0,0.0,0.0
IN,2003,53,0.041770846494660153,0.05660377358490566,0.018867924528301886,,0.0,0.0,0.0,0.0
SE,2001,1029,0.16338722297461328,0.20699708454810495,0.0,,0.0,0.0,0.0,0.0
RU,2008,1,0.006021604754481092,0.0,0.0,,0.0,0.0,0.0,0.0
MT,2008,6,0.016928608007790315,0.0,0.0,,0.0,0.0,0.0,0.0
IE,2018,439,0.21998069794894948,0.28929384965831434,0.002277904328018223,,0.0,0.0,0.0,0.0
GB,1998,814,0.12460463584462583,0.17813267813267813,0.0,,0.0,0.0,0.0,0.0
BS,2005,1,0.003889855993001737,0.0,0.0,,0.0,0.0,0.0,0.0
NO,2002,73,0.210588689590418,0.2465753424657534,0.0,,0.0,0.0,0.0,0.0
BB,2002,10,0.12058247461242248,0.2,0.0,,0.0,0.0,0.0,0.0
IM,2002,1,0.0010617909043013152,0.0,0.0,,0.0,0.0,0.0,0.0
KY,2003,56,0.06566791892102962,0.125,0.0,,0.0,0.0,0.0,0.0
ES,2003,8,0.17441175473194576,0.25,0.0,,0.0,0.0,0.0,0.0
MX,2006,8,0.004428069883098367,0.0,0.0,,0.0,0.0,0.0,0.0
IS,2007,2,0.0031774977014123575,0.0,0.0,,0.0,0.0,0.0,0.0
ES,2001,6,0.23971232546728838,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
MT,2007,5,0.05569249024909605,0.2,0.0,,0.0,0.0,0.0,0.0
AU,2014,148,0.24595775275693482,0.33783783783783783,0.006756756756756757,,0.0,0.0,0.0,0.0
BM,2015,311,0.14548030566227402,0.1864951768488746,0.0,,0.0,0.0,0.0,0.0
DK,2013,125,0.21100668623922988,0.248,0.0,,0.0,0.0,0.0,0.0
IL,2015,531,0.1456073191653056,0.1977401129943503,0.0,,0.0,0.0,0.0,0.0
LU,2013,109,0.2842247926334886,0.3761467889908257,0.0,,0.0,0.0,0.0,0.0
CZ,2014,2,0.3983199084544043,0.5,0.0,,0.0,0.0,0.0,0.0
GB,2016,752,0.24491719660079048,0.32180851063829785,0.0026595744680851063,,0.0,0.0,0.0,0.0
NO,2012,22,0.1698479892396128,0.3181818181818182,0.0,,0.0,0.0,0.0,0.0
SE,2017,1053,0.12637039433561406,0.17663817663817663,0.0,,0.0,0.0,0.0,0.0
FR,2017,733,0.20815157298582218,0.2755798090040928,0.0,,0.0,0.0,0.0,0.0
JP,2019,5663,0.2241596431972361,0.2987815645417623,0.0,,0.0,0.0,0.0,0.0
BN,2015,3,0.2889030148227425,0.3333333333333333,0.0,,0.0,0.0,0.0,0.0
CH,2018,520,0.22415899892907193,0.3,0.0,,0.0,0.0,0.0,0.0
IN,2017,167,0.22852664242725984,0.2874251497005988,0.0,,0.0,0.0,0.0,0.0
KY,2017,808,0.05843630550608586,0.07178217821782178,0.0,,0.0,0.0,0.0,0.0
SG,2018,323,0.13601801243612333,0.15479876160990713,0.0,,0.0,0.0,0.0,0.0
VG,2003,2,0.014505134501530945,0.0,0.0,,0.0,0.0,0.0,0.0
KY,2001,45,0.10021827822364171,0.15555555555555556,0.0,,0.0,0.0,0.0,0.0
IN,2001,29,0.06181595040266972,0.10344827586206896,0.0,,0.0,0.0,0.0,0.0
CY,2003,4,0.6337145360339838,0.75,0.0,,0.0,0.0,0.0,0.0
FI,1998,521,0.10687273073747103,0.12667946257197696,0.0,,0.0,0.0,0.0,0.0
ES,2017,31,0.1816351930160547,0.2903225806451613,0.0,,0.0,0.0,0.0,0.0
BR,2017,46,0.09257587023108113,0.15217391304347827,0.0,,0.0,0.0,0.0,0.0
KR,2019,266,0.1394742442276458,0.18421052631578946,0.0,,0.0,0.0,0.0,0.0
BB,2019,69,0.19978265045875757,0.2463768115942029,0.0,,0.0,0.0,0.0,0.0
NZ,2018,15,0.06653139236351542,0.06666666666666667,0.0,,0.0,0.0,0.0,0.0
LI,2017,1,0.5179288560896711,1.0,0.0,,0.0,0.0,0.0,0.0
AE,2017,7,0.3862413014417005,0.5714285714285714,0.0,,0.0,0.0,0.0,0.0
BG,2016,1,0.0025420377609448336,0.0,0.0,,0.0,0.0,0.0,0.0
ZA,2002,5,0.05029160505256226,0.2,0.0,,0.0,0.0,0.0,0.0
HU,2013,8,0.7267742434741049,0.75,0.0,,0.0,0.0,0.0,0.0
CH,1997,260,0.20106418079201685,0.2923076923076923,0.0,,0.0,0.0,0.0,0.0
TW,1998,1035,0.09234890228630904,0.1285024154589372,0.0,,0.0,0.0,0.0,0.0
BM,1996,10,0.0014517606744723628,0.0,0.0,,0.0,0.0,0.0,0.0
GB,1994,499,0.12026918653968212,0.1743486973947896,0.0,,0.0,0.0,0.0,0.0
CA,1995,411,0.1929580873867226,0.2749391727493917,0.0,,0.0,0.0,0.0,0.0
NL,1996,236,0.13588518643277497,0.18220338983050846,0.0,,0.0,0.0,0.0,0.0
CN,1998,15,0.015263433603640231,0.0,0.0,,0.0,0.0,0.0,0.0
IL,1996,71,0.2916347243368486,0.36619718309859156,0.0,,0.0,0.0,0.0,0.0
AU,1996,29,0.22424536378305063,0.3448275862068966,0.0,,0.0,0.0,0.0,0.0
BR,1993,9,0.14953671746760908,0.2222222222222222,0.0,,0.0,0.0,0.0,0.0
SG,1997,54,0.045049659341164006,0.05555555555555555,0.0,,0.0,0.0,0.0,0.0
FI,1994,174,0.1398814257809962,0.19540229885057472,0.0,,0.0,0.0,0.0,0.0
