gvkey,firm_name,patent_count,cik,ticker,sec_name,exchange,link_method,link_score,link_conflict,candidate_count,ticker_hint,candidate_rank,candidate_cik,candidate_ticker,candidate_sec_name,candidate_exchange,candidate_method,candidate_score
018315,INTREXON,61,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
018315,INTREXON,61,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001069878,TREX,TREX CO INC,NYSE,fuzzy_name,0.9
113371,SCIENTIFICLEARNING,60,0000941221,ICL,ICL Group Ltd.,NYSE,fuzzy_name,0.9,True,2,,1,0000941221,ICL,ICL Group Ltd.,NYSE,fuzzy_name,0.9
113371,SCIENTIFICLEARNING,60,0000941221,ICL,ICL Group Ltd.,NYSE,fuzzy_name,0.9,True,2,,2,0000842162,LEA,LEAR CORP,NYSE,fuzzy_name,0.9
185380,SEMILEDSOPTOELECTRONICS,60,0001333822,LEDS,SemiLEDs Corp,Nasdaq,fuzzy_name,0.9,True,2,,1,0001333822,LEDS,SemiLEDs Corp,Nasdaq,fuzzy_name,0.9
185380,SEMILEDSOPTOELECTRONICS,60,0001333822,LEDS,SemiLEDs Corp,Nasdaq,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
011142,VERNITRON,59,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9,True,4,,1,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9
011142,VERNITRON,59,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9,True,4,,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
011142,VERNITRON,59,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9,True,4,,3,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
011142,VERNITRON,59,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9,True,4,,4,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
029478,ATSAUTOMATIONTOOLINGSYS,59,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,2,,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9
029478,ATSAUTOMATIONTOOLINGSYS,59,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,2,,2,0000074303,OLN,OLIN Corp,NYSE,fuzzy_name,0.9
025676,PERCEPTRON,59,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
025676,PERCEPTRON,59,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
021078,VERIFONE,59,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
021078,VERIFONE,59,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001615165,VERI,"Veritone, Inc.",Nasdaq,fuzzy_name,0.875
062826,ONYXPHARM,59,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
062826,ONYXPHARM,59,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001787425,XP,XP Inc.,Nasdaq,fuzzy_name,0.9
007905,NIELSENUS,58,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
007905,NIELSENUS,58,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9
028380,BLACKSTONEMEDICAL,58,0001393818,BX,Blackstone Inc.,NYSE,fuzzy_name,0.9,True,2,,1,0001393818,BX,Blackstone Inc.,NYSE,fuzzy_name,0.9
028380,BLACKSTONEMEDICAL,58,0001393818,BX,Blackstone Inc.,NYSE,fuzzy_name,0.9,True,2,,2,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9
001693,APPLIEDBIOSYSTEMS,57,0000922224,PPL,PPL Corp,NYSE,fuzzy_name,0.9,True,2,,1,0000922224,PPL,PPL Corp,NYSE,fuzzy_name,0.9
001693,APPLIEDBIOSYSTEMS,57,0000922224,PPL,PPL Corp,NYSE,fuzzy_name,0.9,True,2,,2,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9
005419,HACH,57,0000793742,HACBY,HACHIJUNI BANK LTD,OTC,fuzzy_name,0.9,True,2,,1,0000793742,HACBY,HACHIJUNI BANK LTD,OTC,fuzzy_name,0.9
005419,HACH,57,0000793742,HACBY,HACHIJUNI BANK LTD,OTC,fuzzy_name,0.9,True,2,,2,0002063675,LSHGY,Louis Hachette Group/ADR,OTC,fuzzy_name,0.9
260408,ERGOTRON,57,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
260408,ERGOTRON,57,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
029276,GC,57,0000880266,AGCO,AGCO CORP /DE,NYSE,fuzzy_name,0.9,True,17,,1,0000880266,AGCO,AGCO CORP /DE,NYSE,fuzzy_name,0.9
029276,GC,57,0000880266,AGCO,AGCO CORP /DE,NYSE,fuzzy_name,0.9,True,17,,2,0001094831,BGC,"BGC Group, Inc.",Nasdaq,fuzzy_name,0.9
029276,GC,57,0000880266,AGCO,AGCO CORP /DE,NYSE,fuzzy_name,0.9,True,17,,3,0002057463,GLIBA,"GCI Liberty, Inc.",Nasdaq,fuzzy_name,0.9
029276,GC,57,0000880266,AGCO,AGCO CORP /DE,NYSE,fuzzy_name,0.9,True,17,,4,0002002045,GCL,GCL Global Holdings Ltd,Nasdaq,fuzzy_name,0.9
029276,GC,57,0000880266,AGCO,AGCO CORP /DE,NYSE,fuzzy_name,0.9,True,17,,5,0001819796,GCMG,GCM Grosvenor Inc.,Nasdaq,fuzzy_name,0.9
002822,CAVITRON,56,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9,True,3,,1,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9
002822,CAVITRON,56,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9,True,3,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
002822,CAVITRON,56,0000780571,ITRI,"ITRON, INC.",Nasdaq,fuzzy_name,0.9,True,3,,3,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
001989,BALLARDMEDICALPROD,56,0000009389,BALL,BALL Corp,NYSE,fuzzy_name,0.9,True,2,,1,0000009389,BALL,BALL Corp,NYSE,fuzzy_name,0.9
001989,BALLARDMEDICALPROD,56,0000009389,BALL,BALL Corp,NYSE,fuzzy_name,0.9,True,2,,2,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9
061356,GSILUMONICS,56,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
061356,GSILUMONICS,56,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
065872,PROGENICSPHARM,56,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
065872,PROGENICSPHARM,56,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001808834,PRG,"PROG Holdings, Inc.",NYSE,fuzzy_name,0.9
013914,SUMMAGRAPHICS,55,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9,True,2,,1,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9
013914,SUMMAGRAPHICS,55,0000704172,PHIL,PHI GROUP INC,,fuzzy_name,0.9,True,2,,2,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9
179929,TITANMEDICAL,55,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,True,2,,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9
179929,TITANMEDICAL,55,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,True,2,,2,0002107523,KMCM,Titan Holdings Corp.,,fuzzy_name,0.9
001456,AMERNFILTRONA,55,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
001456,AMERNFILTRONA,55,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
019044,VARONISSYS,55,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
019044,VARONISSYS,55,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
002775,CARNATION,54,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,2,,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9
002775,CARNATION,54,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
011155,CONTINENTALELEC,54,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,True,2,,1,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9
011155,CONTINENTALELEC,54,0001806905,ALEH,ALE Group Holding Ltd,,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
011638,XONICS,54,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
011638,XONICS,54,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
125524,INTERTRUSTTECH,53,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9
125524,INTERTRUSTTECH,53,0001864163,INTR,"Inter & Co, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001013880,TTEC,"TTEC Holdings, Inc.",Nasdaq,fuzzy_name,0.9
001512,AMERNMICROSYSTEMS,51,0001547903,NMIH,"NMI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001547903,NMIH,"NMI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
001512,AMERNMICROSYSTEMS,51,0001547903,NMIH,"NMI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001758766,STEM,"STEM, INC.",NYSE,fuzzy_name,0.9
144496,UBS,51,0001610520,UBS,UBS Group AG,NYSE,exact_normalized_name,1.0,True,3,,1,0001610520,UBS,UBS Group AG,NYSE,exact_normalized_name,1.0
144496,UBS,51,0001610520,UBS,UBS Group AG,NYSE,exact_normalized_name,1.0,True,3,,2,0001114446,AMUB,UBS AG,NYSE,exact_normalized_name,1.0
144496,UBS,51,0001610520,UBS,UBS Group AG,NYSE,exact_normalized_name,1.0,True,3,,3,0001404655,HUBS,HUBSPOT INC,NYSE,fuzzy_name,0.9
061576,HEADWATERSTECHINNOVATIONGP,51,0001961847,INHD,INNO HOLDINGS INC.,Nasdaq,fuzzy_name,0.9,True,2,,1,0001961847,INHD,INNO HOLDINGS INC.,Nasdaq,fuzzy_name,0.9
061576,HEADWATERSTECHINNOVATIONGP,51,0001961847,INHD,INNO HOLDINGS INC.,Nasdaq,fuzzy_name,0.9,True,2,,2,0001109345,NVMI,NOVA LTD.,Nasdaq,fuzzy_name,0.9
014331,CHEMETRON,50,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
014331,CHEMETRON,50,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
003401,GIANNINICONTROLS,49,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,4,,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9
003401,GIANNINICONTROLS,49,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,4,,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
003401,GIANNINICONTROLS,49,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,4,,3,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9
003401,GIANNINICONTROLS,49,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,4,,4,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
133288,SILICONLAB,49,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,2,,1,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9
133288,SILICONLAB,49,0001060955,ICLR,ICON PLC,Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
165675,HARMONIXMUSICSYS,48,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,1,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
165675,HARMONIXMUSICSYS,48,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
002268,BLOCKENG,48,0001512673,XYZ,"Block, Inc.",NYSE,fuzzy_name,0.9,True,2,,1,0001512673,XYZ,"Block, Inc.",NYSE,fuzzy_name,0.9
002268,BLOCKENG,48,0001512673,XYZ,"Block, Inc.",NYSE,fuzzy_name,0.9,True,2,,2,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9
122674,CONSUMERINFO,48,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
122674,CONSUMERINFO,48,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001969863,SUGP,SU Group Holdings Ltd,Nasdaq,fuzzy_name,0.9
018270,MARRONEBIOINNOVATIONS,47,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,4,,1,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9
018270,MARRONEBIOINNOVATIONS,47,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,4,,2,0001961847,INHD,INNO HOLDINGS INC.,Nasdaq,fuzzy_name,0.9
018270,MARRONEBIOINNOVATIONS,47,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,4,,3,0001021860,NOV,NOV Inc.,NYSE,fuzzy_name,0.9
018270,MARRONEBIOINNOVATIONS,47,0001018963,ATI,ATI INC,NYSE,fuzzy_name,0.9,True,4,,4,0001109345,NVMI,NOVA LTD.,Nasdaq,fuzzy_name,0.9
170458,MILLENNIALMEDIA,47,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,True,3,,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9
170458,MILLENNIALMEDIA,47,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,True,3,,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
170458,MILLENNIALMEDIA,47,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,True,3,,3,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9
004471,EVERESTANDJENNINGSINT,47,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,True,2,,1,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9
004471,EVERESTANDJENNINGSINT,47,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9,True,2,,2,0001095073,EG,"EVEREST GROUP, LTD.",NYSE,fuzzy_name,0.9
011186,VIRGINIACHEM,47,0001800227,IAC,IAC Inc.,Nasdaq,fuzzy_name,0.9,True,2,,1,0001800227,IAC,IAC Inc.,Nasdaq,fuzzy_name,0.9
011186,VIRGINIACHEM,47,0001800227,IAC,IAC Inc.,Nasdaq,fuzzy_name,0.9,True,2,,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
001036,UNITEDDOMINIONIND,46,0001736541,NIO,NIO Inc.,NYSE,fuzzy_name,0.9,True,2,,1,0001736541,NIO,NIO Inc.,NYSE,fuzzy_name,0.9
001036,UNITEDDOMINIONIND,46,0001736541,NIO,NIO Inc.,NYSE,fuzzy_name,0.9,True,2,,2,0000798949,UNTC,UNIT CORP,OTC,fuzzy_name,0.9
014808,CONCORDCAMERA,46,0001419559,CAMG,"CAM GROUP, INC.",,fuzzy_name,0.9,True,2,,1,0001419559,CAMG,"CAM GROUP, INC.",,fuzzy_name,0.9
014808,CONCORDCAMERA,46,0001419559,CAMG,"CAM GROUP, INC.",,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
005826,ICO,46,0000002809,AEM,AGNICO EAGLE MINES LTD,NYSE,fuzzy_name,0.9,True,20,,1,0000002809,AEM,AGNICO EAGLE MINES LTD,NYSE,fuzzy_name,0.9
005826,ICO,46,0000002809,AEM,AGNICO EAGLE MINES LTD,NYSE,fuzzy_name,0.9,True,20,,2,0000003545,ALCO,"ALICO, INC.",Nasdaq,fuzzy_name,0.9
005826,ICO,46,0000002809,AEM,AGNICO EAGLE MINES LTD,NYSE,fuzzy_name,0.9,True,20,,3,0001455863,COLD,AMERICOLD REALTY TRUST,NYSE,fuzzy_name,0.9
005826,ICO,46,0000002809,AEM,AGNICO EAGLE MINES LTD,NYSE,fuzzy_name,0.9,True,20,,4,0001567663,ATCMF,ATICO MINING Corp,OTC,fuzzy_name,0.9
005826,ICO,46,0000002809,AEM,AGNICO EAGLE MINES LTD,NYSE,fuzzy_name,0.9,True,20,,5,0001355736,AVCRF,Avricore Health Inc.,OTC,fuzzy_name,0.9
139922,CURONMEDICAL,46,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,True,2,,1,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9
139922,CURONMEDICAL,46,0002022097,MEDG,MEDI Group Ltd,,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
021743,NVE,45,0001423689,AGNC,AGNC Investment Corp.,Nasdaq,fuzzy_name,0.9,True,20,,1,0001423689,AGNC,AGNC Investment Corp.,Nasdaq,fuzzy_name,0.9
021743,NVE,45,0001423689,AGNC,AGNC Investment Corp.,Nasdaq,fuzzy_name,0.9,True,20,,2,0001903464,AIMTF,Aimfinity Investment Corp. I,OTC,fuzzy_name,0.9
021743,NVE,45,0001423689,AGNC,AGNC Investment Corp.,Nasdaq,fuzzy_name,0.9,True,20,,3,0001616736,GGBY,Alpha Investment Inc.,OTC,fuzzy_name,0.9
021743,NVE,45,0001423689,AGNC,AGNC Investment Corp.,Nasdaq,fuzzy_name,0.9,True,20,,4,0001982444,BDMD,Baird Medical Investment Holdings Ltd,Nasdaq,fuzzy_name,0.9
021743,NVE,45,0001423689,AGNC,AGNC Investment Corp.,Nasdaq,fuzzy_name,0.9,True,20,,5,0001372807,BCIC,BCP Investment Corp,Nasdaq,fuzzy_name,0.9
145046,EVISION,45,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
145046,EVISION,45,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0002089488,SNEVY,SUNEVISION HOLDINGS/ADR,OTC,fuzzy_name,0.9
001098,ACMECLEVELAND,45,0001156375,CME,CME GROUP INC.,Nasdaq,fuzzy_name,0.9,True,2,,1,0001156375,CME,CME GROUP INC.,Nasdaq,fuzzy_name,0.9
001098,ACMECLEVELAND,45,0001156375,CME,CME GROUP INC.,Nasdaq,fuzzy_name,0.9,True,2,,2,0001823652,EVEX,"Eve Holding, Inc.",NYSE,fuzzy_name,0.9
007567,MORRISONKNUDSEN,45,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,True,2,,1,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9
007567,MORRISONKNUDSEN,45,0001691493,NU,Nu Holdings Ltd.,NYSE,fuzzy_name,0.9,True,2,,2,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
011644,KEYENERGYSVCS,45,0001971828,ENGS,Energys Group Ltd,Nasdaq,fuzzy_name,0.9,True,2,,1,0001971828,ENGS,Energys Group Ltd,Nasdaq,fuzzy_name,0.9
011644,KEYENERGYSVCS,45,0001971828,ENGS,Energys Group Ltd,Nasdaq,fuzzy_name,0.9,True,2,,2,0001809587,BEKE,KE Holdings Inc.,NYSE,fuzzy_name,0.9
003379,CONDUCTRON,44,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
003379,CONDUCTRON,44,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
004596,FEDERAL,44,0001490906,CFFN,"Capitol Federal Financial, Inc.",Nasdaq,fuzzy_name,0.9,True,11,,1,0001490906,CFFN,"Capitol Federal Financial, Inc.",Nasdaq,fuzzy_name,0.9
004596,FEDERAL,44,0001490906,CFFN,"Capitol Federal Financial, Inc.",Nasdaq,fuzzy_name,0.9,True,11,,2,0000845877,AGM,FEDERAL AGRICULTURAL MORTGAGE CORP,NYSE,fuzzy_name,0.9
004596,FEDERAL,44,0001490906,CFFN,"Capitol Federal Financial, Inc.",Nasdaq,fuzzy_name,0.9,True,11,,3,0001026214,FMCC,FEDERAL HOME LOAN MORTGAGE CORP,OTC,fuzzy_name,0.9
004596,FEDERAL,44,0001490906,CFFN,"Capitol Federal Financial, Inc.",Nasdaq,fuzzy_name,0.9,True,11,,4,0000310522,FNMA,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE,OTC,fuzzy_name,0.9
004596,FEDERAL,44,0001490906,CFFN,"Capitol Federal Financial, Inc.",Nasdaq,fuzzy_name,0.9,True,11,,5,0000034903,FRT,FEDERAL REALTY INVESTMENT TRUST,NYSE,fuzzy_name,0.9
011349,WELDOTRON,44,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
011349,WELDOTRON,44,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
011133,VENTRON,44,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
011133,VENTRON,44,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
061427,ADE,44,0001817358,ASO,"Academy Sports & Outdoors, Inc.",Nasdaq,fuzzy_name,0.9,True,20,,1,0001817358,ASO,"Academy Sports & Outdoors, Inc.",Nasdaq,fuzzy_name,0.9
061427,ADE,44,0001817358,ASO,"Academy Sports & Outdoors, Inc.",Nasdaq,fuzzy_name,0.9,True,20,,2,0001499505,AGRO,Adecoagro S.A.,NYSE,fuzzy_name,0.9
061427,ADE,44,0001817358,ASO,"Academy Sports & Outdoors, Inc.",Nasdaq,fuzzy_name,0.9,True,20,,3,0001803696,ADEA,Adeia Inc.,Nasdaq,fuzzy_name,0.9
061427,ADE,44,0001817358,ASO,"Academy Sports & Outdoors, Inc.",Nasdaq,fuzzy_name,0.9,True,20,,4,0001015647,AAUAF,ALMADEN MINERALS LTD,OTC,fuzzy_name,0.9
061427,ADE,44,0001817358,ASO,"Academy Sports & Outdoors, Inc.",Nasdaq,fuzzy_name,0.9,True,20,,5,0001647435,ATDRF,Auto Trader Group plc/ADR,OTC,fuzzy_name,0.9
028424,QUANTENNACOMM,43,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,True,2,,1,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9
028424,QUANTENNACOMM,43,0000918541,NNBR,NN INC,Nasdaq,fuzzy_name,0.9,True,2,,2,0002030954,XHLD,"TEN Holdings, Inc.",Nasdaq,fuzzy_name,0.9
010859,UNION,43,0000883948,AUB,Atlantic Union Bankshares Corp,NYSE,fuzzy_name,0.9,True,9,,1,0000883948,AUB,Atlantic Union Bankshares Corp,NYSE,fuzzy_name,0.9
010859,UNION,43,0000883948,AUB,Atlantic Union Bankshares Corp,NYSE,fuzzy_name,0.9,True,9,,2,0001681206,NODK,"NI Holdings, Inc.",Nasdaq,fuzzy_name,0.9
010859,UNION,43,0000883948,AUB,Atlantic Union Bankshares Corp,NYSE,fuzzy_name,0.9,True,9,,3,0001736541,NIO,NIO Inc.,NYSE,fuzzy_name,0.9
010859,UNION,43,0000883948,AUB,Atlantic Union Bankshares Corp,NYSE,fuzzy_name,0.9,True,9,,4,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
010859,UNION,43,0000883948,AUB,Atlantic Union Bankshares Corp,NYSE,fuzzy_name,0.9,True,9,,5,0001552033,TRU,TransUnion,NYSE,fuzzy_name,0.9
133328,ARDEABIOSCIENCES,43,0001501796,AURA,"Aura Biosciences, Inc.",Nasdaq,fuzzy_name,0.875,True,2,,1,0001501796,AURA,"Aura Biosciences, Inc.",Nasdaq,fuzzy_name,0.875
133328,ARDEABIOSCIENCES,43,0001501796,AURA,"Aura Biosciences, Inc.",Nasdaq,fuzzy_name,0.875,True,2,,2,0001798749,JBIO,"Jade Biosciences, Inc.",Nasdaq,fuzzy_name,0.875
127234,CELERA,43,0001997350,ARX,Accelerant Holdings,NYSE,fuzzy_name,0.9,True,3,,1,0001997350,ARX,Accelerant Holdings,NYSE,fuzzy_name,0.9
127234,CELERA,43,0001997350,ARX,Accelerant Holdings,NYSE,fuzzy_name,0.9,True,3,,2,0001888447,EE,"Excelerate Energy, Inc.",NYSE,fuzzy_name,0.9
127234,CELERA,43,0001997350,ARX,Accelerant Holdings,NYSE,fuzzy_name,0.9,True,3,,3,0001138586,XCRT,"Xcelerate, Inc.",OTC,fuzzy_name,0.9
005986,INSTRON,43,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,1,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9
005986,INSTRON,43,0001858985,ONON,On Holding AG,NYSE,fuzzy_name,0.9,True,2,,2,0001956744,TRON,Tron Inc.,Nasdaq,fuzzy_name,0.9
